Student ID,Math Score,Science Score,English Score,Social Studies Score,Interest,Logical Aptitude,Verbal Aptitude,Quantitative Aptitude,Career Interest,Recommended Stream
2366,53,51,66,62,Arts,67,93,93,Writer,Arts
2367,56,78,87,80,Arts,70,87,80,Journalist,Arts
2368,88,90,80,82,Arts,71,66,89,Journalist,Science
2369,68,74,96,99,Commerce,70,81,69,Banker,Arts
2370,93,92,69,76,Science,72,89,67,Doctor,Science
2371,62,91,85,61,Science,76,63,60,Scientist,Commerce
2372,72,56,76,85,Arts,67,86,81,Artist,Arts
2373,85,86,81,97,Science,99,88,67,Engineer,Science
2374,89,98,82,85,Science,64,74,66,Scientist,Science
2375,66,53,75,82,Science,97,86,71,Doctor,Arts
2376,61,93,82,74,Science,67,80,73,Scientist,Arts
2377,78,62,97,58,Commerce,67,88,83,Banker,Arts
2378,92,59,68,97,Commerce,83,79,94,Accountant,Arts
2379,72,99,61,66,Commerce,78,95,92,Banker,Arts
2380,90,55,78,81,Commerce,89,80,60,Entrepreneur,Arts
2381,68,78,56,65,Commerce,76,81,74,Accountant,Arts
2382,86,50,91,82,Science,83,100,88,Scientist,Arts
2383,53,87,88,96,Commerce,96,80,79,Economist,Arts
2384,59,95,59,53,Science,98,86,88,Scientist,Arts
2385,63,94,51,58,Commerce,75,89,99,Entrepreneur,Arts
2386,60,92,79,68,Arts,77,63,73,Journalist,Commerce
2387,56,81,92,76,Arts,94,81,73,Designer,Arts
2388,66,61,72,67,Arts,100,74,88,Artist,Commerce
2389,61,83,59,71,Arts,64,92,87,Artist,Arts
2390,82,59,85,96,Science,97,69,88,Architect,Arts
2391,94,52,68,50,Arts,74,73,69,Designer,Commerce
2392,63,91,78,81,Arts,63,65,64,Artist,Arts
2393,56,96,77,62,Science,60,71,61,Doctor,Commerce
2394,82,52,94,89,Arts,81,90,97,Artist,Arts
2395,52,81,58,86,Science,80,97,91,Engineer,Arts
2396,72,85,92,75,Commerce,91,92,95,Banker,Arts
2397,86,61,70,50,Science,90,93,99,Engineer,Arts
2398,63,75,90,50,Commerce,70,74,66,Entrepreneur,Commerce
2399,61,56,91,55,Arts,86,71,89,Journalist,Commerce
2400,81,82,97,65,Science,68,93,86,Scientist,Science
2401,92,95,62,99,Science,77,72,95,Scientist,Science
2402,96,64,78,64,Arts,99,79,72,Designer,Commerce
2403,92,93,61,65,Science,82,80,80,Architect,Science
2404,88,60,74,59,Science,91,90,62,Architect,Arts
2405,74,66,80,74,Commerce,73,72,74,Banker,Commerce
2406,93,64,88,95,Commerce,97,66,81,Economist,Arts
2407,60,54,75,55,Commerce,83,79,97,Accountant,Commerce
2408,73,51,90,76,Arts,87,86,86,Journalist,Arts
2409,76,58,98,64,Science,70,60,60,Doctor,Commerce
2410,81,60,76,72,Arts,71,61,83,Artist,Commerce
2411,53,57,74,74,Commerce,84,80,97,Accountant,Arts
2412,100,88,83,86,Science,86,74,91,Doctor,Science
2413,56,81,58,73,Arts,76,98,65,Journalist,Arts
2414,74,76,82,88,Science,76,96,85,Engineer,Arts
2415,65,100,71,53,Arts,93,66,64,Artist,Commerce
2416,63,98,82,53,Commerce,74,60,67,Economist,Commerce
2417,88,93,81,59,Science,89,71,64,Architect,Science
2418,85,90,71,70,Science,88,83,95,Doctor,Science
2419,100,65,99,71,Arts,100,99,63,Writer,Arts
2420,93,97,70,53,Arts,83,73,69,Writer,Science
2421,67,77,93,77,Science,65,88,95,Doctor,Arts
2422,64,92,86,55,Science,82,99,93,Engineer,Arts
2423,93,78,75,52,Commerce,97,69,89,Banker,Commerce
2424,78,75,51,61,Arts,91,97,93,Writer,Arts
2425,60,59,87,83,Commerce,97,85,90,Banker,Arts
2426,87,79,97,98,Science,87,68,96,Architect,Arts
2427,93,59,56,51,Science,68,65,73,Architect,Commerce
2428,52,69,98,93,Arts,89,83,89,Writer,Arts
2429,70,88,94,83,Science,60,61,80,Architect,Arts
2430,94,93,74,95,Commerce,61,100,85,Banker,Science
2431,92,80,86,95,Commerce,62,76,74,Banker,Science
2432,65,51,50,84,Science,84,83,77,Architect,Arts
2433,96,98,68,59,Arts,82,96,64,Artist,Science
2434,73,98,57,51,Arts,93,78,89,Artist,Commerce
2435,58,53,65,100,Science,66,83,92,Engineer,Arts
2436,99,87,60,52,Commerce,88,74,88,Accountant,Science
2437,57,73,69,76,Arts,67,77,67,Artist,Commerce
2438,88,68,70,96,Commerce,68,87,61,Economist,Arts
2439,59,75,56,62,Commerce,93,61,66,Entrepreneur,Commerce
2440,81,80,88,62,Arts,89,92,95,Designer,Science
2441,65,68,93,83,Commerce,100,75,69,Economist,Arts
2442,76,98,94,52,Science,84,80,66,Doctor,Arts
2443,53,58,61,93,Arts,68,96,87,Designer,Arts
2444,53,65,85,96,Science,61,88,78,Engineer,Arts
2445,60,67,75,55,Arts,89,63,61,Artist,Commerce
2446,90,71,74,77,Arts,70,82,80,Designer,Arts
2447,89,55,81,79,Commerce,73,83,76,Entrepreneur,Arts
2448,86,80,73,88,Arts,76,72,87,Writer,Science
2449,92,67,53,70,Commerce,65,92,79,Economist,Arts
2450,91,84,78,97,Commerce,84,93,68,Economist,Science
2451,59,92,84,75,Science,75,99,96,Scientist,Arts
2452,62,85,71,98,Commerce,85,91,97,Accountant,Arts
2453,58,84,75,71,Commerce,73,85,63,Accountant,Arts
2454,70,84,61,53,Commerce,72,90,97,Accountant,Arts
2455,98,81,57,100,Commerce,64,76,98,Accountant,Science
2456,77,95,71,68,Arts,85,71,95,Writer,Commerce
2457,100,64,78,76,Arts,73,83,71,Writer,Arts
2458,72,55,65,96,Arts,90,99,97,Journalist,Arts
2459,94,54,64,84,Commerce,86,61,75,Banker,Arts
2460,63,83,94,58,Commerce,71,68,76,Entrepreneur,Commerce
2461,53,76,67,63,Commerce,96,89,62,Economist,Arts
2462,54,61,77,99,Commerce,83,69,84,Economist,Arts
2463,66,96,73,84,Commerce,93,95,78,Entrepreneur,Arts
2464,91,62,92,58,Commerce,94,87,75,Banker,Arts
2465,51,82,89,79,Science,84,96,79,Architect,Arts
2466,77,92,85,71,Science,85,90,98,Architect,Arts
2467,68,67,74,69,Commerce,98,71,80,Economist,Commerce
2468,53,58,80,64,Arts,62,94,79,Journalist,Arts
2469,65,91,72,72,Commerce,75,89,100,Accountant,Arts
2470,73,100,92,59,Commerce,76,65,68,Economist,Commerce
2471,86,73,87,74,Arts,98,71,81,Writer,Commerce
2472,65,72,61,78,Arts,84,98,72,Designer,Arts
2473,88,75,98,77,Science,68,77,84,Engineer,Commerce
2474,57,76,50,91,Arts,98,93,94,Designer,Arts
2475,75,88,53,56,Arts,93,84,77,Artist,Arts
2476,87,80,82,79,Science,88,97,74,Doctor,Science
2477,60,64,85,98,Arts,100,91,92,Writer,Arts
2478,77,56,78,94,Arts,61,90,81,Journalist,Arts
2479,98,86,84,62,Science,98,86,96,Doctor,Science
2480,62,55,64,74,Arts,65,61,81,Designer,Commerce
2481,95,66,66,78,Arts,99,63,82,Journalist,Commerce
2482,68,78,63,58,Arts,96,72,88,Artist,Commerce
2483,75,65,97,84,Commerce,93,84,62,Banker,Arts
2484,91,83,69,93,Arts,77,91,82,Journalist,Science
2485,68,74,94,84,Commerce,67,66,70,Economist,Arts
2486,76,70,89,76,Commerce,82,84,92,Entrepreneur,Arts
2487,85,72,91,72,Science,93,78,86,Engineer,Commerce
2488,95,56,84,99,Science,100,91,100,Architect,Arts
2489,89,81,73,64,Arts,95,72,82,Artist,Science
2490,58,71,80,77,Commerce,94,73,77,Economist,Commerce
2491,59,86,58,60,Arts,85,94,75,Artist,Arts
2492,60,62,78,90,Science,94,99,77,Architect,Arts
2493,74,55,99,96,Arts,100,95,91,Designer,Arts
2494,72,81,52,68,Commerce,88,65,73,Accountant,Commerce
2495,55,72,71,95,Science,65,89,82,Architect,Arts
2496,87,59,63,98,Arts,64,72,78,Journalist,Arts
2497,58,100,76,66,Science,63,76,90,Engineer,Commerce
2498,100,74,54,82,Arts,88,73,72,Writer,Arts
2499,82,55,76,56,Science,72,77,78,Scientist,Commerce
2500,77,64,89,92,Commerce,73,63,98,Entrepreneur,Arts
2501,96,67,88,99,Science,79,80,65,Scientist,Arts
2502,96,54,71,67,Science,96,78,98,Scientist,Commerce
2503,83,66,51,78,Commerce,91,79,79,Banker,Commerce
2504,76,60,87,73,Science,68,100,95,Engineer,Arts
2505,94,87,71,73,Science,67,69,63,Doctor,Science
2506,95,96,78,64,Commerce,81,90,65,Accountant,Science
2507,54,84,50,85,Arts,96,93,91,Writer,Arts
2508,59,54,99,85,Arts,66,96,84,Writer,Arts
2509,92,51,80,93,Commerce,84,77,82,Entrepreneur,Arts
2510,96,56,100,76,Arts,74,93,70,Designer,Arts
2511,83,77,75,58,Arts,100,73,85,Artist,Commerce
2512,79,83,73,92,Science,86,79,77,Architect,Arts
2513,83,53,70,88,Arts,98,62,84,Designer,Arts
2514,68,87,57,80,Science,61,82,98,Scientist,Arts
2515,52,57,67,78,Commerce,87,67,100,Accountant,Commerce
2516,70,100,94,78,Arts,85,96,61,Writer,Arts
2517,64,63,98,74,Arts,61,95,70,Journalist,Arts
2518,60,51,71,90,Arts,99,61,80,Writer,Arts
2519,63,62,69,65,Arts,74,76,96,Writer,Commerce
2520,65,89,97,51,Arts,79,79,62,Designer,Commerce
2521,64,65,89,90,Commerce,97,80,69,Economist,Arts
2522,61,51,77,94,Arts,68,95,88,Writer,Arts
2523,56,85,85,52,Science,81,82,99,Doctor,Arts
2524,54,66,67,56,Science,74,74,82,Doctor,Commerce
2525,64,83,73,75,Arts,98,61,83,Artist,Commerce
2526,95,65,94,87,Arts,81,90,89,Designer,Arts
2527,60,83,98,81,Science,70,87,93,Doctor,Arts
2528,88,57,97,96,Arts,61,72,94,Writer,Arts
2529,77,92,96,60,Arts,69,85,65,Journalist,Arts
2530,92,87,74,88,Arts,91,80,81,Writer,Science
2531,66,67,86,82,Science,87,98,77,Engineer,Arts
2532,50,66,81,63,Science,68,63,67,Engineer,Commerce
2533,92,53,65,95,Arts,69,81,65,Journalist,Arts
2534,81,88,68,73,Commerce,91,99,75,Accountant,Science
2535,96,50,98,94,Arts,90,72,71,Writer,Arts
2536,89,87,57,88,Science,83,77,94,Architect,Science
2537,99,94,84,99,Science,87,83,92,Doctor,Science
2538,90,89,91,93,Commerce,70,96,70,Entrepreneur,Science
2539,78,91,99,67,Arts,94,96,72,Designer,Arts
2540,55,96,73,85,Commerce,66,84,60,Entrepreneur,Arts
2541,90,88,65,72,Arts,69,67,97,Journalist,Science
2542,54,80,84,79,Arts,63,67,82,Journalist,Commerce
2543,88,51,70,70,Arts,97,93,79,Journalist,Arts
2544,77,61,71,98,Commerce,67,73,94,Banker,Arts
2545,75,80,51,86,Science,60,61,72,Engineer,Arts
2546,98,77,63,98,Commerce,76,98,62,Economist,Arts
2547,75,76,52,52,Commerce,95,87,85,Accountant,Arts
2548,82,100,52,81,Science,60,85,73,Doctor,Science
2549,64,82,68,87,Arts,71,89,79,Artist,Arts
2550,87,56,79,84,Commerce,85,66,76,Accountant,Arts
2551,95,81,81,74,Commerce,91,95,100,Entrepreneur,Science
2552,50,52,54,51,Commerce,81,86,63,Entrepreneur,Arts
2553,92,91,50,54,Arts,60,99,96,Journalist,Science
2554,70,95,57,54,Arts,96,79,99,Designer,Commerce
2555,93,74,93,81,Commerce,66,74,98,Banker,Arts
2556,69,100,99,68,Arts,100,74,95,Journalist,Commerce
2557,51,94,64,50,Science,89,70,68,Scientist,Commerce
2558,100,71,81,98,Science,74,61,73,Engineer,Arts
2559,62,69,64,100,Science,99,86,82,Engineer,Arts
2560,75,93,85,57,Arts,68,61,88,Designer,Commerce
2561,66,87,78,76,Arts,63,93,75,Artist,Arts
2562,61,73,61,92,Commerce,80,89,92,Entrepreneur,Arts
2563,50,81,95,78,Science,68,66,85,Scientist,Commerce
2564,84,60,63,87,Commerce,61,72,65,Accountant,Arts
2565,60,91,86,82,Commerce,68,95,92,Accountant,Arts
2566,100,89,72,59,Commerce,85,98,92,Banker,Science
2567,56,67,91,87,Science,82,61,93,Engineer,Arts
2568,94,63,63,99,Arts,70,86,79,Artist,Arts
2569,88,95,98,52,Science,68,79,80,Engineer,Science
2570,89,85,99,61,Science,71,65,60,Doctor,Science
2571,75,81,78,85,Arts,64,93,91,Journalist,Arts
2572,56,90,97,68,Science,79,60,77,Doctor,Commerce
2573,64,59,81,56,Science,87,97,93,Doctor,Arts
2574,84,72,93,91,Science,83,83,90,Architect,Arts
2575,81,57,99,92,Science,85,90,100,Scientist,Arts
2576,91,50,71,92,Commerce,93,95,90,Economist,Arts
2577,91,82,81,88,Arts,91,90,69,Journalist,Science
2578,69,68,63,54,Commerce,86,96,63,Accountant,Arts
2579,66,73,54,97,Commerce,80,100,87,Economist,Arts
2580,73,93,96,83,Commerce,97,85,71,Entrepreneur,Arts
2581,95,93,85,75,Commerce,93,83,68,Entrepreneur,Science
2582,80,90,66,63,Arts,76,63,94,Journalist,Science
2583,95,60,86,80,Arts,72,73,66,Writer,Arts
2584,61,73,51,97,Science,100,74,68,Scientist,Arts
2585,87,53,97,95,Commerce,84,65,86,Accountant,Arts
2586,81,95,84,80,Commerce,83,100,89,Entrepreneur,Science
2587,66,52,76,79,Commerce,90,72,85,Entrepreneur,Commerce
2588,61,57,83,83,Science,96,80,98,Engineer,Arts
2589,72,99,61,51,Commerce,76,100,72,Economist,Arts
2590,95,58,61,71,Commerce,87,70,97,Economist,Commerce
2591,95,59,51,65,Arts,78,74,96,Designer,Commerce
2592,85,100,96,84,Commerce,61,72,89,Economist,Science
2593,69,79,92,81,Science,83,87,96,Scientist,Arts
2594,59,78,51,60,Arts,64,60,85,Journalist,Commerce
2595,56,96,75,95,Arts,80,95,96,Writer,Arts
2596,93,81,82,56,Commerce,88,73,88,Accountant,Science
2597,62,84,100,82,Science,74,97,82,Doctor,Arts
2598,75,88,79,98,Arts,78,63,96,Designer,Arts
2599,76,83,75,68,Science,66,89,70,Scientist,Arts
2600,89,99,80,91,Commerce,64,85,94,Entrepreneur,Science
2601,91,92,96,50,Science,70,77,77,Architect,Science
2602,58,96,57,83,Arts,96,84,73,Artist,Arts
2603,53,65,78,83,Arts,78,95,71,Designer,Arts
2604,85,54,93,50,Commerce,95,98,71,Banker,Arts
2605,61,52,61,92,Commerce,87,88,87,Entrepreneur,Arts
2606,96,70,76,94,Commerce,65,70,79,Accountant,Arts
2607,58,98,91,74,Commerce,62,92,60,Accountant,Arts
2608,80,78,65,92,Commerce,90,88,62,Banker,Arts
2609,84,61,100,75,Arts,75,90,65,Artist,Arts
2610,97,56,98,92,Science,74,71,90,Doctor,Arts
2611,80,91,54,52,Science,100,82,83,Scientist,Science
2612,54,91,86,59,Commerce,99,73,76,Economist,Commerce
2613,57,69,74,52,Commerce,94,87,68,Entrepreneur,Arts
2614,51,56,67,63,Arts,96,83,98,Journalist,Arts
2615,54,76,85,60,Commerce,86,62,91,Economist,Commerce
2616,95,58,58,62,Arts,89,66,63,Journalist,Commerce
2617,72,88,96,92,Commerce,66,76,74,Banker,Arts
2618,67,72,84,92,Commerce,77,81,61,Accountant,Arts
2619,86,89,87,53,Commerce,60,91,96,Entrepreneur,Science
2620,55,53,77,94,Arts,79,88,61,Artist,Arts
2621,88,90,78,54,Arts,86,68,76,Designer,Science
2622,74,88,65,77,Arts,71,73,80,Designer,Commerce
2623,84,69,55,50,Science,78,60,62,Scientist,Commerce
2624,81,78,88,84,Arts,83,64,97,Designer,Arts
2625,75,64,73,97,Science,96,74,60,Architect,Arts
2626,62,73,72,59,Commerce,90,70,83,Entrepreneur,Commerce
2627,58,77,55,91,Arts,65,95,72,Writer,Arts
2628,94,89,78,69,Arts,79,97,73,Designer,Science
2629,85,67,77,72,Science,75,84,72,Scientist,Arts
2630,75,86,84,90,Science,64,70,65,Engineer,Arts
2631,95,76,89,91,Commerce,79,71,77,Economist,Arts
2632,89,90,66,67,Commerce,63,75,60,Banker,Science
2633,81,74,74,69,Science,99,74,64,Architect,Commerce
2634,84,65,76,100,Arts,82,66,78,Designer,Arts
2635,81,51,55,85,Arts,96,63,81,Journalist,Arts
2636,95,75,94,63,Commerce,77,62,75,Entrepreneur,Commerce
2637,90,84,94,90,Arts,61,70,75,Journalist,Science
2638,98,72,58,89,Science,70,89,83,Scientist,Arts
2639,86,70,91,75,Science,78,65,94,Doctor,Commerce
2640,92,56,68,55,Commerce,83,73,80,Accountant,Commerce
2641,80,90,70,54,Commerce,63,61,73,Entrepreneur,Science
2642,80,82,79,82,Science,85,98,98,Architect,Science
2643,55,75,89,65,Commerce,90,89,96,Accountant,Arts
2644,89,94,66,81,Arts,88,69,79,Artist,Science
2645,64,82,100,79,Science,83,91,74,Scientist,Arts
2646,71,52,71,57,Science,88,70,93,Scientist,Commerce
2647,62,58,60,68,Commerce,74,64,88,Banker,Commerce
2648,88,93,68,53,Science,74,93,65,Engineer,Science
2649,57,61,58,100,Arts,64,73,68,Writer,Arts
2650,81,88,77,70,Science,86,71,92,Doctor,Science
2651,63,70,96,51,Commerce,64,75,78,Accountant,Commerce
2652,57,79,90,66,Science,63,92,89,Architect,Arts
2653,59,52,98,72,Science,73,79,82,Engineer,Commerce
2654,86,96,64,98,Science,89,71,79,Architect,Science
2655,51,60,51,65,Commerce,85,89,98,Banker,Arts
2656,56,96,58,97,Science,95,99,69,Engineer,Arts
2657,91,91,73,62,Science,92,81,67,Architect,Science
2658,59,66,98,73,Arts,76,91,92,Designer,Arts
2659,100,95,98,70,Arts,69,61,82,Writer,Science
2660,92,69,85,75,Commerce,76,96,76,Economist,Arts
2661,98,88,56,52,Commerce,64,80,73,Banker,Science
2662,86,80,81,99,Science,65,73,74,Scientist,Science
2663,88,55,69,59,Arts,82,61,67,Journalist,Commerce
2664,72,61,94,94,Commerce,97,77,95,Entrepreneur,Arts
2665,79,91,80,68,Arts,92,94,92,Designer,Arts
2666,57,75,64,86,Science,98,100,73,Engineer,Arts
2667,87,64,79,62,Arts,60,63,82,Designer,Commerce
2668,77,93,67,61,Arts,69,72,81,Artist,Commerce
2669,62,77,67,74,Arts,75,73,72,Artist,Commerce
2670,60,72,100,64,Science,78,83,70,Doctor,Arts
2671,50,74,51,75,Commerce,92,66,77,Economist,Commerce
2672,53,99,78,98,Commerce,68,63,97,Economist,Arts
2673,62,63,89,72,Arts,68,82,75,Designer,Arts
2674,62,83,67,73,Science,84,66,66,Engineer,Commerce
2675,94,57,62,81,Arts,80,80,98,Journalist,Arts
2676,84,50,94,97,Science,72,67,87,Architect,Arts
2677,71,85,75,56,Science,93,98,89,Engineer,Arts
2678,52,62,77,58,Commerce,93,96,86,Economist,Arts
2679,59,64,75,65,Science,62,64,75,Architect,Commerce
2680,71,96,80,69,Science,82,83,88,Architect,Arts
2681,93,98,64,75,Science,60,69,85,Scientist,Science
2682,59,74,56,76,Arts,89,81,78,Journalist,Arts
2683,59,61,63,98,Arts,94,79,92,Designer,Arts
2684,78,53,51,51,Science,78,86,80,Scientist,Arts
2685,67,70,96,59,Arts,62,87,60,Artist,Arts
2686,64,88,87,80,Science,100,64,97,Scientist,Arts
2687,86,72,68,75,Science,87,92,89,Doctor,Arts
2688,66,78,71,67,Science,69,85,99,Doctor,Arts
2689,84,87,53,50,Science,76,94,86,Architect,Science
2690,80,90,81,66,Science,100,86,71,Engineer,Science
2691,74,88,74,53,Commerce,99,89,88,Accountant,Arts
2692,55,59,72,83,Commerce,81,83,75,Entrepreneur,Arts
2693,51,77,51,86,Commerce,78,99,71,Accountant,Arts
2694,50,81,82,99,Arts,85,80,63,Writer,Arts
2695,68,93,77,83,Science,73,70,90,Doctor,Arts
2696,51,82,78,94,Science,81,81,82,Engineer,Arts
2697,54,59,72,85,Science,63,70,66,Scientist,Arts
2698,69,87,73,60,Science,100,69,92,Architect,Commerce
2699,75,60,86,58,Commerce,82,81,67,Accountant,Arts
2700,51,77,72,80,Arts,90,63,69,Journalist,Arts
2701,82,77,57,64,Arts,68,96,97,Designer,Arts
2702,85,67,53,68,Science,66,96,96,Scientist,Arts
2703,83,52,80,95,Science,92,79,66,Engineer,Arts
2704,75,62,97,54,Science,93,91,88,Scientist,Arts
2705,84,96,78,89,Commerce,76,76,98,Banker,Science
2706,96,87,71,94,Arts,71,84,83,Designer,Science
2707,62,90,89,87,Science,74,65,82,Scientist,Arts
2708,64,55,70,50,Commerce,63,87,96,Economist,Arts
2709,80,61,68,69,Arts,95,100,72,Writer,Arts
2710,98,62,50,56,Science,79,67,96,Doctor,Commerce
2711,53,99,73,85,Science,84,75,89,Engineer,Arts
2712,58,98,90,85,Science,96,79,93,Architect,Arts
2713,93,91,76,95,Commerce,80,82,72,Accountant,Science
2714,97,66,65,80,Science,90,87,76,Engineer,Arts
2715,62,88,85,100,Arts,91,73,75,Writer,Arts
2716,98,50,62,71,Science,82,73,99,Engineer,Commerce
2717,55,75,81,62,Arts,98,63,65,Designer,Commerce
2718,53,76,68,66,Commerce,69,60,61,Banker,Commerce
2719,100,83,81,64,Arts,95,62,80,Artist,Science
2720,79,58,54,79,Science,75,85,100,Engineer,Arts
2721,90,55,90,55,Commerce,69,62,80,Accountant,Commerce
2722,66,71,85,93,Arts,60,87,61,Journalist,Arts
2723,53,73,59,76,Arts,72,64,80,Writer,Commerce
2724,57,68,66,66,Commerce,62,76,74,Accountant,Commerce
2725,81,92,94,100,Science,71,92,80,Scientist,Science
2726,74,79,77,77,Science,83,95,96,Doctor,Arts
2727,52,53,67,98,Arts,79,81,62,Artist,Arts
2728,92,62,65,58,Commerce,87,79,95,Economist,Commerce
2729,50,53,52,82,Commerce,67,94,84,Entrepreneur,Arts
2730,52,89,65,58,Arts,98,93,87,Artist,Arts
2731,89,85,76,50,Science,66,97,79,Doctor,Science
2732,52,100,67,67,Science,97,80,63,Architect,Arts
2733,57,85,53,59,Science,72,67,94,Engineer,Commerce
2734,80,90,95,55,Commerce,66,73,81,Accountant,Science
2735,54,85,81,61,Arts,84,63,78,Writer,Commerce
2736,77,71,70,88,Arts,88,78,68,Designer,Arts
2737,83,85,72,94,Science,79,79,62,Engineer,Science
2738,74,69,67,91,Arts,94,62,93,Designer,Arts
2739,81,95,69,91,Arts,64,74,78,Designer,Science
2740,94,63,60,72,Commerce,78,88,76,Accountant,Arts
2741,53,81,55,91,Science,81,91,91,Doctor,Arts
2742,79,81,81,100,Science,62,86,93,Architect,Arts
2743,54,94,81,70,Arts,97,92,66,Writer,Arts
2744,91,64,75,70,Arts,93,69,60,Journalist,Commerce
2745,61,91,78,71,Commerce,62,97,95,Banker,Arts
2746,84,96,100,75,Science,97,81,65,Architect,Science
2747,66,100,85,59,Commerce,83,65,91,Banker,Commerce
2748,69,91,73,73,Commerce,70,99,66,Banker,Arts
2749,90,51,93,54,Science,80,78,96,Doctor,Commerce
2750,80,63,100,89,Science,67,64,96,Scientist,Arts
2751,57,77,78,57,Arts,61,86,77,Designer,Arts
2752,76,70,92,64,Science,97,61,81,Scientist,Commerce
2753,89,91,70,57,Commerce,83,92,98,Accountant,Science
2754,75,84,81,58,Commerce,94,98,70,Economist,Arts
2755,55,94,99,90,Commerce,97,88,64,Accountant,Arts
2756,99,89,73,94,Arts,82,99,97,Artist,Science
2757,70,89,78,78,Arts,81,77,66,Designer,Commerce
2758,68,54,52,52,Science,79,74,79,Architect,Commerce
2759,94,59,85,55,Arts,92,95,93,Writer,Arts
2760,61,76,81,86,Arts,63,91,91,Designer,Arts
2761,93,72,53,54,Arts,88,86,92,Writer,Arts
2762,55,90,69,93,Commerce,71,62,90,Entrepreneur,Arts
2763,77,85,86,69,Arts,68,62,69,Writer,Commerce
2764,52,50,67,55,Science,61,61,61,Architect,Commerce
2765,87,67,55,93,Commerce,70,82,100,Banker,Arts
2766,95,80,86,87,Commerce,60,61,96,Economist,Science
2767,61,74,79,53,Arts,88,60,82,Artist,Commerce
2768,60,71,81,55,Arts,96,83,93,Journalist,Arts
2769,58,92,52,55,Arts,68,81,86,Writer,Arts
2770,71,70,62,80,Arts,70,67,69,Designer,Arts
2771,55,54,99,90,Commerce,65,64,66,Economist,Arts
2772,55,71,63,94,Commerce,80,70,100,Entrepreneur,Arts
2773,52,57,71,50,Science,84,81,68,Doctor,Arts
2774,82,83,98,83,Science,69,77,74,Architect,Science
2775,75,99,55,52,Commerce,95,99,88,Economist,Arts
2776,66,69,78,68,Science,76,66,91,Architect,Commerce
2777,72,77,96,98,Arts,94,76,90,Writer,Arts
2778,50,85,100,85,Science,65,71,93,Engineer,Arts
2779,78,93,74,50,Arts,93,70,99,Journalist,Commerce
2780,74,61,67,68,Arts,100,89,88,Artist,Arts
2781,78,56,60,77,Commerce,94,67,83,Banker,Commerce
2782,58,87,86,77,Arts,61,74,80,Artist,Commerce
2783,72,63,55,75,Arts,98,69,73,Writer,Commerce
2784,54,65,66,92,Commerce,82,83,96,Banker,Arts
2785,55,100,54,51,Commerce,63,97,89,Accountant,Arts
2786,76,61,75,62,Arts,74,94,68,Journalist,Arts
2787,74,70,96,80,Commerce,94,63,89,Entrepreneur,Arts
2788,52,93,62,68,Science,61,66,89,Engineer,Commerce
2789,74,64,74,72,Commerce,63,70,61,Entrepreneur,Commerce
2790,91,74,95,75,Arts,96,97,61,Designer,Arts
2791,99,83,94,89,Commerce,76,88,91,Entrepreneur,Science
2792,99,61,86,74,Commerce,64,85,90,Banker,Arts
2793,70,50,74,63,Science,79,82,84,Scientist,Arts
2794,66,58,80,69,Arts,88,80,96,Writer,Arts
2795,82,87,58,55,Commerce,83,81,95,Economist,Science
2796,97,78,61,54,Arts,76,85,65,Artist,Arts
2797,65,58,95,58,Science,93,89,96,Scientist,Arts
2798,68,71,75,96,Commerce,69,64,95,Accountant,Arts
2799,97,63,77,51,Arts,75,65,89,Designer,Commerce
2800,57,70,91,91,Science,65,95,98,Doctor,Arts
2801,51,100,100,58,Commerce,86,81,83,Economist,Arts
2802,84,69,70,75,Science,88,79,75,Scientist,Commerce
2803,55,89,58,50,Commerce,99,98,95,Accountant,Arts
2804,79,91,72,78,Commerce,72,61,67,Entrepreneur,Commerce
2805,73,50,67,100,Arts,88,82,61,Artist,Arts
2806,90,99,89,80,Arts,88,62,85,Designer,Science
2807,61,90,71,52,Arts,91,66,63,Designer,Commerce
2808,96,51,90,71,Arts,93,80,72,Artist,Arts
2809,56,90,54,64,Science,91,96,98,Doctor,Arts
2810,61,52,62,68,Commerce,80,66,100,Banker,Commerce
2811,53,76,75,72,Science,97,84,91,Architect,Arts
2812,58,71,84,93,Science,66,79,90,Scientist,Arts
2813,97,74,69,54,Arts,96,73,68,Writer,Commerce
2814,64,93,92,58,Arts,71,80,92,Designer,Arts
2815,88,91,81,74,Science,78,69,64,Architect,Science
2816,87,87,90,91,Science,94,77,84,Engineer,Science
2817,66,82,81,90,Arts,76,95,77,Journalist,Arts
2818,70,97,91,71,Commerce,66,98,86,Economist,Arts
2819,85,92,72,95,Arts,69,100,69,Designer,Science
2820,73,64,73,59,Arts,61,99,98,Designer,Arts
2821,93,54,74,76,Science,74,87,75,Architect,Arts
2822,92,63,88,88,Arts,94,66,61,Artist,Arts
2823,89,60,66,75,Commerce,60,80,90,Entrepreneur,Arts
2824,58,96,82,58,Commerce,94,76,99,Banker,Commerce
2825,63,83,91,80,Commerce,87,62,63,Entrepreneur,Arts
2826,89,56,51,73,Arts,78,83,92,Artist,Arts
2827,87,97,100,86,Commerce,62,83,79,Accountant,Science
2828,62,94,90,82,Arts,88,95,79,Journalist,Arts
2829,63,73,80,91,Commerce,98,80,66,Entrepreneur,Arts
2830,82,94,98,61,Arts,87,75,63,Designer,Science
2831,72,99,63,94,Science,93,100,68,Scientist,Arts
2832,64,77,70,97,Commerce,89,72,88,Banker,Arts
